time,date,session,direction,model,score,grade,should_trade,kill_switches,price,price_zone,sweep,sweep_fresh,rsi_m15,cot_pct,atr,news_blocked,news_reason,entry,sl,sl_pips,tp1,tp2,tp3,result,pnl_pips,bars_held,exit_time,tp1_hit,tp2_hit,tag
2026-01-02 07:10:00,2026-01-02,london,buy,momentum_breakout,79.0,STRONG,True,[],4378.83,discount,bullish,True,74.84,81.6,18.84249,False,,4377.43,4362.66,147.7,4421.0,4450.0,4511.47,GHOST,0,0,2026-01-12 04:32:00,False,False,GHOST
2026-01-02 09:15:00,2026-01-02,london,buy,momentum_breakout,83.8,STRONG,True,[],4375.91,discount,bullish,True,64.51,81.6,17.56924,False,,4374.6,4369.37,52.3,4398.61,4421.0,4450.0,GHOST,0,0,2026-01-12 04:32:00,False,False,GHOST
2026-01-02 09:55:00,2026-01-02,london,buy,double_top_bottom_trap,84.7,STRONG,True,[],4381.88,discount,bullish,True,67.15,81.6,17.56924,False,,4382.24,4373.08,91.6,4421.0,4450.0,4468.71,GHOST,0,0,2026-01-12 04:32:00,False,False,GHOST
2026-01-02 13:30:00,2026-01-02,overlap,buy,fvg_continuation,81.2,STRONG,True,[],4393.52,discount,bullish,False,66.61,81.6,16.06337,False,,4393.9,4387.63,62.7,4421.0,4450.0,4468.71,GHOST,0,0,2026-01-12 04:32:00,False,False,GHOST
2026-01-02 15:50:00,2026-01-02,overlap,buy,double_top_bottom_trap,76.8,STRONG,True,[],4368.78,discount,bullish,False,35.17,81.6,17.58939,False,,4364.4,4360.53,38.7,4383.32,4398.61,4421.0,GHOST,0,0,2026-01-12 04:32:00,False,False,GHOST
2026-01-02 16:20:00,2026-01-02,new_york,buy,choch_reversal,73.1,STRONG,True,[],4371.07,discount,bullish,False,38.29,81.6,18.15229,False,,4365.91,4359.96,59.5,4383.32,4398.61,4421.0,GHOST,0,0,2026-01-12 04:32:00,False,False,GHOST
