time,date,session,direction,model,score,grade,should_trade,kill_switches,price,price_zone,sweep,sweep_fresh,rsi_m15,cot_pct,atr,news_blocked,news_reason,entry,sl,sl_pips,tp1,tp2,tp3,result,pnl_pips,bars_held,exit_time,tp1_hit,tp2_hit,tag
2026-01-02 13:30:00,2026-01-02,overlap,buy,fvg_continuation,80.7,STRONG,True,[],4393.52,discount,bullish,False,66.61,81.3,16.06337,False,,4393.52,4387.63,58.9,4421.0,4450.0,4468.71,GHOST,0.0,0,2026-01-16 22:49:00,False,False,GHOST
2026-01-05 19:00:00,2026-01-05,new_york,buy,fvg_continuation,77.6,STRONG,True,[],4437.8,premium,bearish,False,58.28,81.3,18.04572,False,,4437.8,4427.3,105.0,4478.79,4500.0,4517.51,GHOST,0.0,0,2026-01-16 22:49:00,False,False,GHOST
2026-01-06 17:15:00,2026-01-06,new_york,buy,fvg_continuation,75.7,STRONG,True,[],4478.93,premium,bullish,False,62.02,81.3,17.27983,False,,4478.93,4470.69,82.4,4500.0,4517.51,4549.92,GHOST,0.0,0,2026-01-16 22:49:00,False,False,GHOST
2026-01-07 19:00:00,2026-01-07,new_york,buy,fvg_continuation,72.5,STRONG,True,[],4462.58,premium,bullish,False,58.74,81.3,18.09986,False,,4462.58,4458.43,41.5,4473.27,4483.65,4511.47,GHOST,0.0,0,2026-01-16 22:49:00,False,False,GHOST
2026-01-12 10:00:00,2026-01-12,london,buy,asian_range_breakout,71.4,STRONG,True,[],4587.38,premium,bullish,False,67.66,81.3,18.29275,False,,4601.67,4595.68,59.9,4630.06,4650.0,4700.0,SPIKE_SL,-59.9,1,2026-01-16 22:50:00,False,False,SPIKE_SL
2026-01-19 20:35:00,2026-01-19,new_york,buy,double_top_bottom_trap,70.4,STRONG,True,[],4676.41,premium,bullish,False,62.23,81.3,13.90861,False,,4674.31,4668.75,55.6,4690.69,4700.0,4716.88,SL_HIT,-55.6,17,2026-01-19 21:21:00,False,False,LOSS
2026-01-20 10:00:00,2026-01-20,london,buy,asian_range_breakout,72.6,STRONG,True,[],4717.98,premium,bullish,False,71.52,81.3,13.79401,False,,4697.53,4692.89,46.4,4714.14,4730.5,4750.0,GHOST,0.0,0,2026-01-20 10:01:00,False,False,GHOST
2026-01-20 14:15:00,2026-01-20,overlap,buy,double_top_bottom_trap,73.2,STRONG,True,[],4729.47,premium,bullish,False,62.52,81.3,13.59085,False,,4737.86,4722.72,151.4,4785.37,4850.0,4911.17,SL_HIT,-151.4,48,2026-01-20 15:04:00,False,False,LOSS
2026-01-20 16:00:00,2026-01-20,new_york,buy,momentum_breakout,72.9,STRONG,True,[],4742.21,premium,bullish,False,64.37,81.3,14.26436,False,,4741.91,4721.91,200.0,4800.0,4850.0,4911.17,RUNNER_STOPPED,580.9,1714,2026-01-21 21:35:00,True,True,WIN
2026-01-22 19:05:00,2026-01-22,new_york,buy,double_top_bottom_trap,70.7,STRONG,True,[],4877.29,premium,bearish,False,72.09,81.3,25.62651,False,,4836.89,4816.89,200.0,4888.43,4957.97,5027.52,GHOST,0.0,0,2026-01-22 19:06:00,False,False,GHOST
2026-01-23 14:30:00,2026-01-23,overlap,buy,double_top_bottom_trap,70.1,STRONG,True,[],4934.9,premium,bullish,False,52.64,81.3,22.28861,False,,4932.95,4912.95,200.0,4993.53,5051.22,5161.82,RUNNER_STOPPED,605.8,1914,2026-01-26 23:36:00,True,True,WIN
2026-01-28 10:35:00,2026-01-28,london,buy,asian_range_breakout,75.7,STRONG,True,[],5301.48,premium,bullish,False,74.58,81.3,28.70016,False,,5249.41,5240.3,91.1,5300.0,5306.63,5350.0,GHOST,0.0,0,2026-01-28 10:36:00,False,False,GHOST
2026-01-28 20:20:00,2026-01-28,new_york,buy,momentum_breakout,70.4,STRONG,True,[],5318.2,premium,bullish,False,60.95,81.3,32.79661,False,,5317.9,5297.9,200.0,5400.0,5422.79,5479.57,SL_HIT,-200.0,9,2026-01-28 20:30:00,False,False,LOSS
2026-01-29 14:15:00,2026-01-29,overlap,buy,momentum_breakout,73.6,STRONG,True,[],5535.68,premium,bullish,False,54.89,81.3,48.26009,False,,5535.38,5515.38,200.0,5592.46,5765.97,5685.38,SL_HIT,-200.0,55,2026-01-29 15:12:00,False,False,LOSS
2026-01-29 16:15:00,2026-01-29,new_york,buy,structural_breakout,72.9,STRONG,True,[],5526.62,premium,bullish,False,52.2,81.3,48.52048,False,,5530.14,5510.14,200.0,5592.46,5765.97,5680.14,SL_HIT,-200.0,20,2026-01-29 16:36:00,False,False,LOSS
2026-01-29 16:45:00,2026-01-29,new_york,buy,structural_breakout,73.9,STRONG,True,[],5506.89,premium,bullish,False,48.34,81.3,48.52048,False,,5543.49,5523.49,200.0,5595.54,5765.97,5693.49,SL_HIT,-200.0,1,2026-01-29 16:47:00,False,False,LOSS
