time,date,session,direction,model,score,grade,should_trade,kill_switches,price,price_zone,sweep,sweep_fresh,rsi_m15,cot_pct,atr,news_blocked,news_reason,entry,sl,sl_pips,tp1,tp2,tp3,result,pnl_pips,bars_held,exit_time,tp1_hit,tp2_hit,tag
2026-03-12 19:15:00,2026-03-12,new_york,buy,liquidity_grab_bos,77.0,STRONG,True,[],5118.15,discount,bullish,True,31.28,82.4,22.57748,False,,5149.78,5142.51,72.7,5171.78,5182.64,5216.0,SL_HIT,-72.7,1,2026-03-12 19:17:00,False,False,LOSS
2026-03-12 19:30:00,2026-03-12,new_york,buy,liquidity_grab_bos,77.0,STRONG,True,[],5112.59,discount,bullish,True,30.16,82.4,22.57748,False,,5149.78,5142.51,72.7,5171.78,5182.64,5216.0,SL_HIT,-72.7,1,2026-03-12 19:32:00,False,False,LOSS
2026-03-12 19:45:00,2026-03-12,new_york,buy,liquidity_grab_bos,78.0,STRONG,True,[],5107.43,discount,bullish,True,26.92,82.4,22.57748,False,,5149.78,5142.51,72.7,5171.78,5182.64,5216.0,SL_HIT,-72.7,1,2026-03-12 19:47:00,False,False,LOSS
2026-03-12 20:00:00,2026-03-12,new_york,buy,liquidity_grab_bos,78.0,STRONG,True,[],5108.8,discount,bullish,True,25.07,82.4,22.57748,False,,5149.78,5142.51,72.7,5171.78,5182.64,5216.0,SL_HIT,-72.7,1,2026-03-12 20:02:00,False,False,LOSS
2026-03-12 20:15:00,2026-03-12,new_york,buy,liquidity_grab_bos,79.0,STRONG,True,[],5105.81,discount,bullish,True,26.97,82.4,22.53195,False,,5149.78,5142.52,72.6,5171.78,5182.64,5216.0,SL_HIT,-72.6,1,2026-03-12 20:17:00,False,False,LOSS
2026-03-12 20:30:00,2026-03-12,new_york,buy,liquidity_grab_bos,78.3,STRONG,True,[],5101.56,discount,bullish,True,25.93,82.4,22.53195,False,,5149.78,5142.52,72.6,5171.78,5182.64,5216.0,SL_HIT,-72.6,1,2026-03-12 20:32:00,False,False,LOSS
2026-03-12 20:45:00,2026-03-12,new_york,buy,htf_level_reaction,76.0,STRONG,True,[],5095.07,discount,bullish,True,23.83,82.4,22.53195,False,,5100.5,5093.24,72.6,5125.61,5138.07,5171.78,SL_HIT,-72.6,3,2026-03-12 20:49:00,False,False,LOSS
2026-03-12 21:00:00,2026-03-12,new_york,buy,htf_level_reaction,75.5,STRONG,True,[],5087.34,discount,bullish,True,22.38,82.4,22.53195,False,,5100.5,5093.24,72.6,5125.61,5138.07,5171.78,SL_HIT,-72.6,1,2026-03-12 21:02:00,False,False,LOSS
2026-03-12 21:15:00,2026-03-12,new_york,buy,htf_level_reaction,75.5,STRONG,True,[],5088.4,discount,bullish,True,19.52,82.4,22.15395,False,,5100.5,5093.35,71.5,5125.61,5138.07,5171.78,SL_HIT,-71.5,1,2026-03-12 21:17:00,False,False,LOSS
2026-03-12 21:30:00,2026-03-12,new_york,buy,liquidity_grab_bos,78.3,STRONG,True,[],5093.67,discount,bullish,True,28.46,82.4,22.15395,False,,5149.78,5142.63,71.5,5171.78,5182.64,5216.0,SL_HIT,-71.5,1,2026-03-12 21:32:00,False,False,LOSS
2026-03-12 21:45:00,2026-03-12,new_york,buy,htf_level_reaction,76.0,STRONG,True,[],5088.78,discount,bullish,True,27.82,82.4,22.15395,False,,5100.5,5093.35,71.5,5125.61,5138.07,5171.78,SL_HIT,-71.5,1,2026-03-12 21:47:00,False,False,LOSS
2026-03-12 22:00:00,2026-03-12,new_york,buy,htf_level_reaction,75.5,STRONG,True,[],5087.05,discount,bullish,True,25.19,82.4,22.15395,False,,5100.5,5093.35,71.5,5125.61,5138.07,5171.78,SL_HIT,-71.5,1,2026-03-12 22:02:00,False,False,LOSS
2026-03-12 22:15:00,2026-03-12,new_york,buy,liquidity_grab_bos,74.5,STRONG,True,[],5080.18,discount,bullish,True,25.8,82.4,23.11224,False,,5149.78,5142.35,74.3,5171.78,5191.7,5216.0,SL_HIT,-74.3,1,2026-03-12 22:17:00,False,False,LOSS
