time,date,session,direction,model,score,grade,should_trade,kill_switches,price,price_zone,sweep,sweep_fresh,rsi_m15,cot_pct,atr,news_blocked,news_reason,result,pnl_pips,bars_held,exit_time,tp1_hit,tp2_hit,entry,sl,sl_pips,tp1,tp2,tp3,tag
2026-03-03 14:50:00,2026-03-03,overlap,buy,london_sweep_reverse,73.6,STRONG,True,[],5203.12,premium,bullish,True,45.03,81.6,50.65293,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-03-03 14:55:00,2026-03-03,overlap,buy,london_sweep_reverse,73.6,STRONG,True,[],5217.8,premium,bullish,True,45.03,81.6,50.65293,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-03-03 15:15:00,2026-03-03,overlap,buy,london_sweep_reverse,78.7,STRONG,True,[],5168.33,premium,bullish,True,35.73,81.6,53.97986,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-03-03 15:20:00,2026-03-03,overlap,buy,london_sweep_reverse,77.7,STRONG,True,[],5172.29,premium,bullish,True,38.85,81.6,53.97986,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-03-03 15:25:00,2026-03-03,overlap,buy,london_sweep_reverse,77.7,STRONG,True,[],5173.06,premium,bullish,True,38.85,81.6,53.97986,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-03-03 15:30:00,2026-03-03,overlap,buy,london_sweep_reverse,77.5,STRONG,True,[],5177.98,premium,bullish,True,38.85,81.6,53.97986,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-03-03 15:35:00,2026-03-03,overlap,buy,london_sweep_reverse,77.5,STRONG,True,[],5167.61,premium,bullish,True,35.95,81.6,53.97986,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-03-03 15:40:00,2026-03-03,overlap,buy,london_sweep_reverse,77.7,STRONG,True,[],5153.84,premium,bullish,True,35.95,81.6,53.97986,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-03-03 15:45:00,2026-03-03,overlap,buy,london_sweep_reverse,73.7,STRONG,True,[],5142.05,premium,bullish,True,35.95,81.6,53.97986,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-03-03 15:50:00,2026-03-03,overlap,buy,london_sweep_reverse,73.7,STRONG,True,[],5142.78,premium,bullish,True,35.96,81.6,53.97986,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-03-03 15:55:00,2026-03-03,overlap,buy,london_sweep_reverse,73.7,STRONG,True,[],5150.02,premium,bullish,True,35.96,81.6,53.97986,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-03-03 16:00:00,2026-03-03,new_york,buy,fvg_continuation,71.2,STRONG,True,[],5159.09,discount,bullish,True,35.96,81.6,53.97986,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-03-03 16:05:00,2026-03-03,new_york,buy,fvg_continuation,74.2,STRONG,True,[],5166.57,discount,bullish,True,38.05,81.6,61.53558,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-03-03 16:10:00,2026-03-03,new_york,buy,fvg_continuation,74.0,STRONG,True,[],5168.41,discount,bullish,True,38.05,81.6,61.53558,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-03-03 20:45:00,2026-03-03,new_york,buy,ny_continuation,72.9,STRONG,True,[],5131.7,discount,bullish,True,51.29,81.6,61.41801,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-03-03 20:50:00,2026-03-03,new_york,buy,ny_continuation,74.2,STRONG,True,[],5135.32,discount,bullish,True,51.95,81.6,61.41801,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-03-03 20:55:00,2026-03-03,new_york,buy,ny_continuation,74.2,STRONG,True,[],5134.51,discount,bullish,True,51.95,81.6,61.41801,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-03-03 21:00:00,2026-03-03,new_york,buy,ny_continuation,77.0,STRONG,True,[],5141.6,discount,bullish,True,51.95,81.6,61.41801,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-03-03 21:05:00,2026-03-03,new_york,buy,ny_continuation,75.7,STRONG,True,[],5134.68,discount,bullish,True,46.07,81.6,60.5753,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-03-03 21:10:00,2026-03-03,new_york,buy,ny_continuation,75.7,STRONG,True,[],5119.08,discount,bullish,True,46.07,81.6,60.5753,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-03-04 13:00:00,2026-03-04,overlap,buy,ny_continuation,72.7,STRONG,True,[],5191.16,discount,bullish,True,60.47,81.6,41.20213,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-03-04 13:05:00,2026-03-04,overlap,buy,ny_continuation,72.7,STRONG,True,[],5189.93,discount,bullish,True,62.57,81.6,39.18983,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-03-04 13:10:00,2026-03-04,overlap,buy,ny_continuation,72.7,STRONG,True,[],5193.76,discount,bullish,True,62.57,81.6,39.18983,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-03-04 14:30:00,2026-03-04,overlap,buy,choch_reversal,71.7,STRONG,True,[],5173.64,discount,bullish,False,50.39,81.6,39.9527,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-03-04 14:35:00,2026-03-04,overlap,buy,choch_reversal,71.7,STRONG,True,[],5170.2,discount,bullish,False,44.62,81.6,39.9527,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-03-04 14:40:00,2026-03-04,overlap,buy,choch_reversal,71.7,STRONG,True,[],5162.07,discount,bullish,False,44.62,81.6,39.9527,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-03-04 14:45:00,2026-03-04,overlap,buy,choch_reversal,71.7,STRONG,True,[],5168.48,discount,bullish,False,44.62,81.6,39.9527,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-03-04 15:05:00,2026-03-04,overlap,buy,htf_level_reaction,72.4,STRONG,True,[],5182.01,discount,bullish,True,57.52,81.6,39.15894,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-03-04 15:10:00,2026-03-04,overlap,buy,htf_level_reaction,72.4,STRONG,True,[],5191.76,discount,bullish,True,57.52,81.6,39.15894,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-03-04 21:45:00,2026-03-04,new_york,buy,structural_breakout,71.4,STRONG,True,[],5132.68,discount,bullish,True,41.95,81.6,36.16721,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-03-04 21:50:00,2026-03-04,new_york,buy,structural_breakout,70.9,STRONG,True,[],5134.31,discount,bullish,True,46.24,81.6,36.16721,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-03-04 21:55:00,2026-03-04,new_york,buy,structural_breakout,70.9,STRONG,True,[],5137.4,discount,bullish,True,46.24,81.6,36.16721,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-03-05 11:15:00,2026-03-05,london,buy,choch_reversal,74.8,STRONG,True,[],5176.22,discount,bullish,False,57.78,81.6,29.16183,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-03-05 11:20:00,2026-03-05,london,buy,choch_reversal,73.3,STRONG,True,[],5174.32,discount,bullish,False,52.92,81.6,29.16183,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-03-05 11:25:00,2026-03-05,london,buy,choch_reversal,73.3,STRONG,True,[],5170.11,discount,bullish,False,52.92,81.6,29.16183,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-03-05 11:30:00,2026-03-05,london,buy,choch_reversal,73.3,STRONG,True,[],5166.26,discount,bullish,False,52.92,81.6,29.16183,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-03-05 11:35:00,2026-03-05,london,buy,choch_reversal,73.1,STRONG,True,[],5161.06,discount,bullish,False,49.67,81.6,29.16183,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-03-05 11:40:00,2026-03-05,london,buy,choch_reversal,73.3,STRONG,True,[],5160.19,discount,bullish,False,49.67,81.6,29.16183,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-03-05 11:45:00,2026-03-05,london,buy,asian_range_breakout,73.1,STRONG,True,[],5161.28,discount,bullish,False,49.67,81.6,29.16183,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-03-05 11:50:00,2026-03-05,london,buy,asian_range_breakout,73.1,STRONG,True,[],5163.07,discount,bullish,False,48.96,81.6,29.16183,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-03-05 11:55:00,2026-03-05,london,buy,asian_range_breakout,73.1,STRONG,True,[],5162.07,discount,bullish,False,48.96,81.6,29.16183,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-03-05 12:00:00,2026-03-05,london,buy,asian_range_breakout,74.5,STRONG,True,[],5155.14,discount,bullish,False,48.96,81.6,29.16183,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-03-05 12:05:00,2026-03-05,london,buy,asian_range_breakout,74.7,STRONG,True,[],5149.46,discount,bullish,False,45.95,81.6,28.59884,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-03-05 12:10:00,2026-03-05,london,buy,asian_range_breakout,74.7,STRONG,True,[],5152.57,discount,bullish,False,45.95,81.6,28.59884,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-03-05 12:15:00,2026-03-05,london,buy,choch_reversal,73.1,STRONG,True,[],5154.85,discount,bullish,False,45.95,81.6,28.59884,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-03-05 12:20:00,2026-03-05,london,buy,choch_reversal,73.1,STRONG,True,[],5153.38,discount,bullish,False,46.92,81.6,28.59884,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-03-05 12:25:00,2026-03-05,london,buy,choch_reversal,73.1,STRONG,True,[],5155.62,discount,bullish,False,46.92,81.6,28.59884,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-03-05 12:30:00,2026-03-05,london,buy,asian_range_breakout,72.9,STRONG,True,[],5155.91,discount,bullish,False,46.92,81.6,28.59884,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-03-05 12:35:00,2026-03-05,london,buy,asian_range_breakout,73.6,STRONG,True,[],5152.93,discount,bullish,False,47.41,81.6,28.59884,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-03-05 12:40:00,2026-03-05,london,buy,asian_range_breakout,73.4,STRONG,True,[],5156.34,discount,bullish,False,47.41,81.6,28.59884,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-03-05 12:45:00,2026-03-05,london,buy,asian_range_breakout,73.4,STRONG,True,[],5159.28,discount,bullish,False,47.41,81.6,28.59884,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-03-05 12:50:00,2026-03-05,london,buy,asian_range_breakout,72.9,STRONG,True,[],5163.41,discount,bullish,False,51.53,81.6,28.59884,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-03-05 12:55:00,2026-03-05,london,buy,asian_range_breakout,73.1,STRONG,True,[],5166.11,discount,bullish,False,51.53,81.6,28.59884,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-03-05 13:30:00,2026-03-05,overlap,buy,fvg_continuation,73.9,STRONG,True,[],5162.6,discount,bullish,False,50.58,81.6,27.34535,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-03-05 13:35:00,2026-03-05,overlap,buy,fvg_continuation,77.6,STRONG,True,[],5159.97,discount,bullish,True,49.26,81.6,27.34535,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-03-05 13:40:00,2026-03-05,overlap,buy,fvg_continuation,77.8,STRONG,True,[],5159.43,discount,bullish,True,49.26,81.6,27.34535,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-03-05 14:00:00,2026-03-05,overlap,buy,htf_level_reaction,76.3,STRONG,True,[],5164.94,discount,bullish,True,51.09,81.6,27.34535,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-03-05 14:05:00,2026-03-05,overlap,buy,htf_level_reaction,76.0,STRONG,True,[],5168.44,discount,bullish,True,54.14,81.6,26.14926,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-03-05 14:10:00,2026-03-05,overlap,buy,htf_level_reaction,76.0,STRONG,True,[],5169.53,discount,bullish,True,54.14,81.6,26.14926,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-03-05 14:15:00,2026-03-05,overlap,buy,htf_level_reaction,77.6,STRONG,True,[],5167.14,discount,bullish,True,54.14,81.6,26.14926,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-03-05 14:20:00,2026-03-05,overlap,buy,htf_level_reaction,77.6,STRONG,True,[],5167.09,discount,bullish,True,49.54,81.6,26.14926,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-03-05 14:25:00,2026-03-05,overlap,buy,htf_level_reaction,77.4,STRONG,True,[],5164.57,discount,bullish,True,49.54,81.6,26.14926,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-03-05 17:45:00,2026-03-05,new_york,buy,structural_breakout,74.1,STRONG,True,[],5085.83,discount,bullish,True,26.28,81.6,32.76613,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-03-05 17:50:00,2026-03-05,new_york,buy,structural_breakout,72.1,STRONG,True,[],5092.65,discount,bullish,True,38.96,81.6,32.76613,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-03-05 17:55:00,2026-03-05,new_york,buy,structural_breakout,71.9,STRONG,True,[],5097.55,discount,bullish,True,38.96,81.6,32.76613,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-03-05 18:15:00,2026-03-05,new_york,buy,ny_continuation,70.9,STRONG,True,[],5078.92,discount,bullish,True,33.49,81.6,34.01783,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-03-05 18:20:00,2026-03-05,new_york,buy,ny_continuation,71.9,STRONG,True,[],5071.7,discount,bullish,True,29.12,81.6,34.01783,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-03-05 18:25:00,2026-03-05,new_york,buy,ny_continuation,71.9,STRONG,True,[],5067.21,discount,bullish,True,29.12,81.6,34.01783,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-03-05 18:45:00,2026-03-05,new_york,buy,structural_breakout,73.1,STRONG,True,[],5075.14,discount,bullish,True,32.59,81.6,34.01783,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-03-05 18:50:00,2026-03-05,new_york,buy,structural_breakout,70.7,STRONG,True,[],5075.84,discount,bullish,True,35.85,81.6,34.01783,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-03-05 18:55:00,2026-03-05,new_york,buy,structural_breakout,70.7,STRONG,True,[],5077.05,discount,bullish,True,35.85,81.6,34.01783,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-03-05 19:00:00,2026-03-05,new_york,buy,structural_breakout,70.9,STRONG,True,[],5080.32,discount,bullish,True,35.85,81.6,34.01783,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-03-05 19:05:00,2026-03-05,new_york,buy,structural_breakout,70.7,STRONG,True,[],5085.21,discount,bullish,True,39.86,81.6,34.05656,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-03-05 19:10:00,2026-03-05,new_york,buy,structural_breakout,70.7,STRONG,True,[],5086.17,discount,bullish,True,39.86,81.6,34.05656,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-03-05 19:15:00,2026-03-05,new_york,buy,structural_breakout,70.7,STRONG,True,[],5085.43,discount,bullish,True,39.86,81.6,34.05656,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-03-05 19:20:00,2026-03-05,new_york,buy,structural_breakout,70.7,STRONG,True,[],5082.98,discount,bullish,True,36.67,81.6,34.05656,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-03-05 19:25:00,2026-03-05,new_york,buy,structural_breakout,70.7,STRONG,True,[],5080.72,discount,bullish,True,36.67,81.6,34.05656,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-03-05 20:35:00,2026-03-05,new_york,buy,ny_continuation,70.6,STRONG,True,[],5076.45,discount,bullish,True,43.66,81.6,34.09681,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-03-05 20:40:00,2026-03-05,new_york,buy,ny_continuation,70.8,STRONG,True,[],5082.86,discount,bullish,True,43.66,81.6,34.09681,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
