time,date,session,direction,model,score,grade,should_trade,kill_switches,price,price_zone,sweep,sweep_fresh,rsi_m15,cot_pct,atr,news_blocked,news_reason,entry,sl,sl_pips,tp1,tp2,tp3,result,pnl_pips,bars_held,exit_time,tp1_hit,tp2_hit,tag
2026-01-02 13:30:00,2026-01-02,overlap,buy,fvg_continuation,78.7,STRONG,True,[],4393.52,discount,bullish,False,66.61,81.3,16.06337,False,,4393.52,4387.63,58.9,4421.0,4450.0,4468.71,GHOST,0.0,0,2026-01-16 07:49:00,False,False,GHOST
2026-01-05 19:00:00,2026-01-05,new_york,buy,fvg_continuation,75.6,STRONG,True,[],4437.8,premium,bearish,False,58.28,81.3,18.04572,False,,4437.8,4427.3,105.0,4478.79,4500.0,4517.51,GHOST,0.0,0,2026-01-16 07:49:00,False,False,GHOST
2026-01-06 17:15:00,2026-01-06,new_york,buy,fvg_continuation,73.7,STRONG,True,[],4478.93,premium,bullish,False,62.02,81.3,17.27983,False,,4478.93,4470.69,82.4,4500.0,4517.51,4549.92,GHOST,0.0,0,2026-01-16 07:49:00,False,False,GHOST
2026-01-20 16:40:00,2026-01-20,new_york,buy,momentum_breakout,78.5,STRONG,True,[],4736.67,premium,bullish,False,59.14,81.3,14.85905,False,,4736.37,4716.37,200.0,4800.0,4850.0,4911.17,RUNNER_STOPPED,636.3,1674,2026-01-21 21:35:00,True,True,WIN
2026-01-23 16:50:00,2026-01-23,new_york,buy,momentum_breakout,73.0,STRONG,True,[],4953.61,premium,bullish,False,56.37,81.3,22.50247,False,,4953.31,4933.31,200.0,5050.0,5161.82,5103.31,TP3_HIT,1500.0,896,2026-01-26 08:47:00,True,True,WIN
2026-01-30 18:45:00,2026-01-30,new_york,sell,silver_bullet,71.5,STRONG,True,[],4993.06,discount,bearish,False,39.86,81.3,93.38999,False,,5038.1,5058.1,200.0,4980.6,4941.99,4865.84,GHOST,0.0,0,2026-01-30 18:46:00,False,False,GHOST
