time,date,session,direction,model,score,grade,should_trade,kill_switches,price,price_zone,sweep,sweep_fresh,rsi_m15,cot_pct,atr,news_blocked,news_reason,result,pnl_pips,bars_held,exit_time,tp1_hit,tp2_hit,entry,sl,sl_pips,tp1,tp2,tp3,tag
2026-03-03 15:15:00,2026-03-03,overlap,buy,london_sweep_reverse,75.2,STRONG,True,[],5168.33,premium,bullish,True,35.73,80.7,53.97986,True,HIGH IMPACT: Fed Chairman-Designate Warsh Testifies (USD) at 2026-04-21 14:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-03-03 15:20:00,2026-03-03,overlap,buy,london_sweep_reverse,74.2,STRONG,True,[],5172.29,premium,bullish,True,38.85,80.7,53.97986,True,HIGH IMPACT: Fed Chairman-Designate Warsh Testifies (USD) at 2026-04-21 14:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-03-03 15:25:00,2026-03-03,overlap,buy,london_sweep_reverse,74.2,STRONG,True,[],5173.06,premium,bullish,True,38.85,80.7,53.97986,True,HIGH IMPACT: Fed Chairman-Designate Warsh Testifies (USD) at 2026-04-21 14:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-03-03 15:30:00,2026-03-03,overlap,buy,london_sweep_reverse,78.0,STRONG,True,[],5177.98,premium,bullish,True,38.85,80.7,53.97986,True,HIGH IMPACT: Fed Chairman-Designate Warsh Testifies (USD) at 2026-04-21 14:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-03-03 15:35:00,2026-03-03,overlap,buy,london_sweep_reverse,78.0,STRONG,True,[],5167.61,premium,bullish,True,35.95,80.7,53.97986,True,HIGH IMPACT: Fed Chairman-Designate Warsh Testifies (USD) at 2026-04-21 14:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-03-03 15:40:00,2026-03-03,overlap,buy,london_sweep_reverse,78.2,STRONG,True,[],5153.84,premium,bullish,True,35.95,80.7,53.97986,True,HIGH IMPACT: Fed Chairman-Designate Warsh Testifies (USD) at 2026-04-21 14:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-03-03 15:45:00,2026-03-03,overlap,buy,london_sweep_reverse,74.2,STRONG,True,[],5142.05,premium,bullish,True,35.95,80.7,53.97986,True,HIGH IMPACT: Fed Chairman-Designate Warsh Testifies (USD) at 2026-04-21 14:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-03-03 15:50:00,2026-03-03,overlap,buy,london_sweep_reverse,74.2,STRONG,True,[],5142.78,premium,bullish,True,35.96,80.7,53.97986,True,HIGH IMPACT: Fed Chairman-Designate Warsh Testifies (USD) at 2026-04-21 14:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-03-03 15:55:00,2026-03-03,overlap,buy,london_sweep_reverse,74.2,STRONG,True,[],5150.02,premium,bullish,True,35.96,80.7,53.97986,True,HIGH IMPACT: Fed Chairman-Designate Warsh Testifies (USD) at 2026-04-21 14:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-03-03 16:00:00,2026-03-03,new_york,buy,fvg_continuation,71.7,STRONG,True,[],5159.09,discount,bullish,True,35.96,80.7,53.97986,True,HIGH IMPACT: Fed Chairman-Designate Warsh Testifies (USD) at 2026-04-21 14:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-03-03 16:05:00,2026-03-03,new_york,buy,fvg_continuation,74.7,STRONG,True,[],5166.57,discount,bullish,True,38.05,80.7,61.53558,True,HIGH IMPACT: Fed Chairman-Designate Warsh Testifies (USD) at 2026-04-21 14:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-03-03 16:10:00,2026-03-03,new_york,buy,fvg_continuation,74.5,STRONG,True,[],5168.41,discount,bullish,True,38.05,80.7,61.53558,True,HIGH IMPACT: Fed Chairman-Designate Warsh Testifies (USD) at 2026-04-21 14:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-03-03 16:15:00,2026-03-03,new_york,buy,fvg_continuation,74.5,STRONG,True,[],5153.85,discount,bullish,True,38.05,80.7,61.53558,True,HIGH IMPACT: Fed Chairman-Designate Warsh Testifies (USD) at 2026-04-21 14:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-03-03 16:20:00,2026-03-03,new_york,buy,fvg_continuation,74.7,STRONG,True,[],5134.51,discount,bullish,True,35.23,80.7,61.53558,True,HIGH IMPACT: Fed Chairman-Designate Warsh Testifies (USD) at 2026-04-21 14:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-03-03 16:25:00,2026-03-03,new_york,buy,fvg_continuation,74.7,STRONG,True,[],5136.25,discount,bullish,True,35.23,80.7,61.53558,True,HIGH IMPACT: Fed Chairman-Designate Warsh Testifies (USD) at 2026-04-21 14:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-03-03 16:30:00,2026-03-03,new_york,buy,fvg_continuation,74.7,STRONG,True,[],5129.94,discount,bullish,True,35.23,80.7,61.53558,True,HIGH IMPACT: Fed Chairman-Designate Warsh Testifies (USD) at 2026-04-21 14:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-03-03 16:35:00,2026-03-03,new_york,buy,fvg_continuation,75.7,STRONG,True,[],5117.8,discount,bullish,True,26.81,80.7,61.53558,True,HIGH IMPACT: Fed Chairman-Designate Warsh Testifies (USD) at 2026-04-21 14:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
