time,date,session,direction,model,score,grade,should_trade,kill_switches,price,price_zone,sweep,sweep_fresh,rsi_m15,cot_pct,atr,news_blocked,news_reason,entry,sl,sl_pips,tp1,tp2,tp3,result,pnl_pips,bars_held,exit_time,tp1_hit,tp2_hit,tag
2026-03-03 18:00:00,2026-03-03,new_york,buy,liquidity_grab_bos,71.5,STRONG,True,[],5100.7,discount,bullish,True,38.22,80.7,64.35733,False,,5261.27,5241.46,198.1,5320.95,5379.88,5419.26,SL_HIT,-198.1,1,2026-03-03 18:02:00,False,False,LOSS
2026-03-04 08:10:00,2026-03-04,london,buy,structural_breakout,74.5,STRONG,True,[],5143.59,discount,bullish,True,44.61,80.7,46.71882,False,,5149.54,5147.04,25.0,5181.03,5200.0,5215.89,SPIKE_SL,-25.0,1,2026-03-04 08:12:00,False,False,SPIKE_SL
2026-03-04 15:55:00,2026-03-04,overlap,buy,structural_breakout,75.3,STRONG,True,[],5175.05,discount,bullish,True,44.97,80.7,39.15894,False,,5176.48,5173.98,25.0,5191.09,5200.0,5217.49,SPIKE_SL,-25.0,1,2026-03-04 15:57:00,False,False,SPIKE_SL
2026-03-05 13:35:00,2026-03-05,overlap,buy,liquidity_grab_bos,76.7,STRONG,True,[],5159.97,discount,bullish,True,49.26,80.7,27.34535,False,,5160.22,5144.75,154.7,5200.0,5237.96,5281.03,SL_HIT,-154.7,100,2026-03-05 15:16:00,False,False,LOSS
2026-03-10 07:30:00,2026-03-10,london,buy,liquidity_grab_bos,76.5,STRONG,True,[],5170.87,discount,bullish,True,61.23,80.7,26.26776,False,,5167.26,5164.76,25.0,5183.48,5195.72,5215.89,SL_HIT,-25.0,95,2026-03-10 09:21:00,False,False,LOSS
2026-03-10 10:00:00,2026-03-10,london,buy,momentum_breakout,72.0,STRONG,True,[],5181.48,discount,bullish,True,62.75,80.7,24.87429,False,,5181.78,5174.02,77.6,5215.89,5233.8,5243.86,SL_HIT,-77.6,148,2026-03-10 12:29:00,False,False,LOSS
2026-03-10 12:40:00,2026-03-10,london,buy,momentum_breakout,77.6,STRONG,True,[],5163.01,discount,bullish,True,44.71,80.7,23.69784,False,,5163.31,5155.9,74.1,5183.48,5200.0,5219.09,BE_STOPPED,0.0,86,2026-03-10 14:07:00,True,False,BE
2026-03-17 18:00:00,2026-03-17,new_york,buy,structural_breakout,73.0,STRONG,True,[],4995.91,discount,bullish,False,43.39,80.7,22.34273,False,,5024.35,5021.85,25.0,5038.06,5044.53,5074.24,SL_HIT,-25.0,1,2026-03-17 18:02:00,False,False,LOSS
2026-03-18 20:35:00,2026-03-18,new_york,buy,structural_breakout,70.1,STRONG,True,[],4880.99,discount,bullish,True,38.95,80.7,26.77768,False,,4880.57,4878.07,25.0,4900.0,4932.76,4939.58,SL_HIT,-25.0,2,2026-03-18 20:38:00,False,False,LOSS
