time,date,session,direction,model,score,grade,should_trade,kill_switches,price,price_zone,sweep,sweep_fresh,rsi_m15,cot_pct,atr,news_blocked,news_reason,entry,sl,sl_pips,tp1,tp2,tp3,result,pnl_pips,bars_held,exit_time,tp1_hit,tp2_hit,tag
2026-01-02 13:30:00,2026-01-02,overlap,buy,fvg_continuation,80.7,STRONG,True,[],4393.52,discount,bullish,False,66.61,81.6,16.06337,False,,4393.42,4387.63,57.9,4421.0,4450.0,4468.71,GHOST,0.0,0,2026-01-15 03:59:00,False,False,GHOST
2026-01-05 10:45:00,2026-01-05,london,buy,momentum_breakout,84.9,STRONG,True,[],4431.28,premium,bullish,False,69.12,81.6,17.35806,False,,4430.98,4417.39,135.9,4478.79,4500.0,4533.48,GHOST,0.0,0,2026-01-15 03:59:00,False,False,GHOST
2026-01-05 19:00:00,2026-01-05,new_york,buy,fvg_continuation,77.6,STRONG,True,[],4437.8,premium,bearish,False,58.28,81.6,18.04572,False,,4437.7,4427.3,104.0,4478.79,4500.0,4517.51,GHOST,0.0,0,2026-01-15 03:59:00,False,False,GHOST
2026-01-06 17:15:00,2026-01-06,new_york,buy,fvg_continuation,75.7,STRONG,True,[],4478.93,premium,bullish,False,62.02,81.6,17.27983,False,,4478.83,4470.69,81.4,4500.0,4517.51,4549.92,GHOST,0.0,0,2026-01-15 03:59:00,False,False,GHOST
2026-01-06 21:30:00,2026-01-06,new_york,sell,htf_level_reaction,73.7,STRONG,True,[],4479.7,premium,bullish,False,51.67,81.6,16.08534,False,,4483.15,4488.48,53.3,4465.21,4455.65,4442.6,SL_HIT,-53.3,1,2026-01-15 04:00:00,False,False,LOSS
2026-01-20 16:40:00,2026-01-20,new_york,buy,momentum_breakout,80.5,STRONG,True,[],4736.67,premium,bullish,False,59.14,81.6,14.85905,False,,4736.37,4716.37,200.0,4800.0,4850.0,4911.17,RUNNER_STOPPED,636.3,1674,2026-01-21 21:35:00,True,True,WIN
2026-01-23 16:50:00,2026-01-23,new_york,buy,momentum_breakout,73.0,STRONG,True,[],4953.61,premium,bullish,False,56.37,81.6,22.50247,False,,4953.31,4933.31,200.0,5050.0,5161.82,5103.31,TP3_HIT,1500.0,896,2026-01-26 08:47:00,True,True,WIN
2026-01-30 21:00:00,2026-01-30,new_york,sell,ob_fvg_stack,72.4,STRONG,True,[],4893.97,discount,bearish,False,41.07,81.6,107.92494,True,HIGH IMPACT: Advance GDP q/q (USD) at 2026-04-30 12:30,,,0.0,,,,NEWS_BLOCKED,0.0,0,,False,False,BLOCKED
2026-01-30 21:05:00,2026-01-30,new_york,sell,ob_fvg_stack,72.6,STRONG,True,[],4896.47,discount,bearish,False,42.31,81.6,107.76958,True,HIGH IMPACT: Advance GDP q/q (USD) at 2026-04-30 12:30,,,0.0,,,,NEWS_BLOCKED,0.0,0,,False,False,BLOCKED
2026-01-30 21:10:00,2026-01-30,new_york,sell,ob_fvg_stack,72.6,STRONG,True,[],4895.02,discount,bearish,False,42.31,81.6,107.76958,True,HIGH IMPACT: Advance GDP q/q (USD) at 2026-04-30 12:30,,,0.0,,,,NEWS_BLOCKED,0.0,0,,False,False,BLOCKED
2026-01-30 21:15:00,2026-01-30,new_york,sell,ob_fvg_stack,73.5,STRONG,True,[],4882.6,discount,bearish,False,42.31,81.6,107.76958,True,HIGH IMPACT: Advance GDP q/q (USD) at 2026-04-30 12:30,,,0.0,,,,NEWS_BLOCKED,0.0,0,,False,False,BLOCKED
2026-01-30 21:20:00,2026-01-30,new_york,sell,ob_fvg_stack,73.5,STRONG,True,[],4867.39,discount,bearish,False,42.77,81.6,107.76958,True,HIGH IMPACT: Advance GDP q/q (USD) at 2026-04-30 12:30,,,0.0,,,,NEWS_BLOCKED,0.0,0,,False,False,BLOCKED
2026-01-30 21:25:00,2026-01-30,new_york,sell,ob_fvg_stack,73.5,STRONG,True,[],4882.84,discount,bearish,False,42.77,81.6,107.76958,True,HIGH IMPACT: Advance GDP q/q (USD) at 2026-04-30 12:30,,,0.0,,,,NEWS_BLOCKED,0.0,0,,False,False,BLOCKED
