time,date,session,direction,model,score,grade,should_trade,kill_switches,price,price_zone,sweep,sweep_fresh,rsi_m15,cot_pct,atr,news_blocked,news_reason,entry,sl,sl_pips,tp1,tp2,tp3,result,pnl_pips,bars_held,exit_time,tp1_hit,tp2_hit,tag
2026-03-03 13:45:00,2026-03-03,overlap,buy,london_sweep_reverse,77.3,STRONG,True,[],5136.45,premium,bullish,True,16.77,81.6,47.75623,False,,5120.54,5105.71,148.3,5175.21,5200.0,5237.96,GHOST,0.0,8,2026-03-03 13:54:00,False,False,GHOST
2026-03-04 10:05:00,2026-03-04,london,buy,structural_breakout,78.3,STRONG,True,[],5154.23,discount,bullish,True,50.45,81.6,43.89714,False,,5168.82,5166.32,25.0,5183.48,5191.09,5215.89,SPIKE_SL,-25.0,1,2026-03-04 10:07:00,False,False,SPIKE_SL
2026-03-04 13:50:00,2026-03-04,overlap,buy,double_top_bottom_trap,78.8,STRONG,True,[],5190.37,discount,bullish,True,60.48,81.6,39.18983,False,,5186.38,5179.14,72.4,5215.89,5237.96,5243.86,GHOST,0.0,12,2026-03-04 14:03:00,False,False,GHOST
2026-03-05 13:20:00,2026-03-05,overlap,buy,double_top_bottom_trap,72.1,STRONG,True,[],5164.18,discount,bullish,False,50.58,81.6,27.34535,False,,5160.22,5154.75,54.7,5180.61,5195.01,5202.64,SL_HIT,-54.7,84,2026-03-05 15:00:00,False,False,LOSS
2026-03-09 21:35:00,2026-03-09,new_york,buy,structural_breakout,77.5,STRONG,True,[],5129.19,discount,bullish,False,66.39,81.6,31.86522,False,,5133.11,5130.61,25.0,5150.0,5176.07,5183.48,SL_HIT,-25.0,1,2026-03-09 21:37:00,False,False,LOSS
2026-03-10 10:00:00,2026-03-10,london,buy,choch_reversal,75.4,STRONG,True,[],5181.48,discount,bullish,True,62.75,81.6,24.87429,False,,5169.47,5161.51,79.6,5195.72,5215.89,5233.8,GHOST,0.0,11,2026-03-10 10:12:00,False,False,GHOST
2026-03-18 10:05:00,2026-03-18,london,sell,structural_breakout,70.7,STRONG,True,[],4991.19,discount,bullish,False,41.9,81.6,17.56876,False,,4985.54,4988.04,25.0,4973.51,4950.0,4939.58,SPIKE_SL,-25.0,1,2026-03-18 10:07:00,False,False,SPIKE_SL
2026-03-18 12:30:00,2026-03-18,london,sell,structural_breakout,70.0,STRONG,True,[],4983.31,discount,bullish,False,35.99,81.6,18.23597,False,,4983.46,4985.96,25.0,4971.41,4950.0,4939.58,TP3_HIT,438.8,72,2026-03-18 13:43:00,True,True,WIN
2026-03-23 16:05:00,2026-03-23,new_york,buy,structural_breakout,71.3,STRONG,True,[],4462.22,discount,bullish,True,60.95,81.6,82.16163,False,,4463.25,4460.75,25.0,4477.27,4490.13,4550.0,SPIKE_SL,-25.0,1,2026-03-23 16:07:00,False,False,SPIKE_SL
