time,date,session,direction,model,score,grade,should_trade,kill_switches,price,price_zone,sweep,sweep_fresh,rsi_m15,cot_pct,atr,news_blocked,news_reason,result,pnl_pips,bars_held,exit_time,tp1_hit,tp2_hit,entry,sl,sl_pips,tp1,tp2,tp3,tag
2026-01-02 17:20:00,2026-01-02,new_york,buy,choch_reversal,77.1,STRONG,True,[],4335.95,discount,bearish,False,23.84,81.6,18.76641,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-01-02 17:25:00,2026-01-02,new_york,buy,choch_reversal,77.1,STRONG,True,[],4337.27,discount,bearish,False,23.84,81.6,18.76641,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-01-02 17:30:00,2026-01-02,new_york,buy,choch_reversal,76.6,STRONG,True,[],4335.77,discount,bearish,False,23.84,81.6,18.76641,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-01-02 17:35:00,2026-01-02,new_york,buy,choch_reversal,75.6,STRONG,True,[],4339.55,discount,bearish,False,33.02,81.6,18.76641,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-01-02 17:40:00,2026-01-02,new_york,buy,choch_reversal,75.6,STRONG,True,[],4343.56,discount,bearish,False,33.02,81.6,18.76641,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-01-02 17:45:00,2026-01-02,new_york,buy,choch_reversal,78.1,STRONG,True,[],4344.07,discount,bearish,False,33.02,81.6,18.76641,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-01-02 17:50:00,2026-01-02,new_york,buy,choch_reversal,79.1,STRONG,True,[],4341.41,discount,bearish,False,28.78,81.6,18.76641,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-01-02 17:55:00,2026-01-02,new_york,buy,choch_reversal,79.1,STRONG,True,[],4337.61,discount,bearish,False,28.78,81.6,18.76641,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-01-05 10:45:00,2026-01-05,london,buy,momentum_breakout,84.9,STRONG,True,[],4431.28,premium,bullish,False,69.12,81.6,17.35806,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-01-05 10:50:00,2026-01-05,london,buy,asian_range_breakout,76.9,STRONG,True,[],4432.31,premium,bullish,False,69.18,81.6,17.35806,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-01-05 10:55:00,2026-01-05,london,buy,asian_range_breakout,76.9,STRONG,True,[],4431.27,premium,bullish,False,69.18,81.6,17.35806,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-01-05 11:00:00,2026-01-05,london,buy,asian_range_breakout,76.9,STRONG,True,[],4429.82,premium,bullish,False,69.18,81.6,17.35806,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-01-05 11:05:00,2026-01-05,london,buy,asian_range_breakout,76.9,STRONG,True,[],4427.71,premium,bullish,False,69.42,81.6,16.97463,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-01-05 11:10:00,2026-01-05,london,buy,asian_range_breakout,76.9,STRONG,True,[],4428.61,premium,bullish,False,69.42,81.6,16.97463,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-01-05 11:15:00,2026-01-05,london,buy,asian_range_breakout,76.9,STRONG,True,[],4430.91,premium,bullish,False,69.42,81.6,16.97463,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-01-05 11:20:00,2026-01-05,london,buy,asian_range_breakout,77.9,STRONG,True,[],4432.74,premium,bullish,False,70.74,81.6,16.97463,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-01-05 11:25:00,2026-01-05,london,buy,asian_range_breakout,77.9,STRONG,True,[],4433.48,premium,bullish,False,70.74,81.6,16.97463,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-01-05 11:30:00,2026-01-05,london,buy,asian_range_breakout,77.9,STRONG,True,[],4432.49,premium,bullish,False,70.74,81.6,16.97463,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-01-05 11:35:00,2026-01-05,london,buy,asian_range_breakout,77.9,STRONG,True,[],4432.12,premium,bullish,False,73.76,81.6,16.97463,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-01-05 11:40:00,2026-01-05,london,buy,asian_range_breakout,77.9,STRONG,True,[],4435.31,premium,bullish,False,73.76,81.6,16.97463,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-01-05 11:45:00,2026-01-05,london,buy,asian_range_breakout,77.9,STRONG,True,[],4436.27,premium,bullish,False,73.76,81.6,16.97463,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-01-05 11:50:00,2026-01-05,london,buy,asian_range_breakout,76.9,STRONG,True,[],4435.92,premium,bullish,False,69.52,81.6,16.97463,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-01-05 11:55:00,2026-01-05,london,buy,asian_range_breakout,76.9,STRONG,True,[],4435.44,premium,bullish,False,69.52,81.6,16.97463,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-01-05 12:00:00,2026-01-05,london,buy,asian_range_breakout,77.2,STRONG,True,[],4433.29,premium,bullish,False,69.52,81.6,16.97463,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-01-05 12:05:00,2026-01-05,london,buy,asian_range_breakout,77.2,STRONG,True,[],4432.22,premium,bullish,False,67.0,81.6,16.40716,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-01-05 12:10:00,2026-01-05,london,buy,asian_range_breakout,77.2,STRONG,True,[],4432.7,premium,bullish,False,67.0,81.6,16.40716,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-01-05 12:15:00,2026-01-05,london,buy,asian_range_breakout,77.2,STRONG,True,[],4432.42,premium,bullish,False,67.0,81.6,16.40716,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-01-05 12:20:00,2026-01-05,london,buy,asian_range_breakout,77.5,STRONG,True,[],4433.01,premium,bullish,False,67.07,81.6,16.40716,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-01-05 12:25:00,2026-01-05,london,buy,asian_range_breakout,77.7,STRONG,True,[],4434.57,premium,bullish,False,67.07,81.6,16.40716,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-01-05 12:30:00,2026-01-05,london,buy,asian_range_breakout,77.7,STRONG,True,[],4434.94,premium,bullish,False,67.07,81.6,16.40716,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-01-05 12:35:00,2026-01-05,london,buy,asian_range_breakout,77.2,STRONG,True,[],4437.14,premium,bullish,False,68.47,81.6,16.40716,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-01-05 12:40:00,2026-01-05,london,buy,asian_range_breakout,77.2,STRONG,True,[],4435.56,premium,bullish,False,68.47,81.6,16.40716,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-01-05 12:45:00,2026-01-05,london,buy,asian_range_breakout,77.2,STRONG,True,[],4435.71,premium,bullish,False,68.47,81.6,16.40716,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-01-05 12:50:00,2026-01-05,london,buy,asian_range_breakout,77.2,STRONG,True,[],4438.22,premium,bullish,False,69.47,81.6,16.40716,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-01-05 12:55:00,2026-01-05,london,buy,asian_range_breakout,77.2,STRONG,True,[],4436.89,premium,bullish,False,69.47,81.6,16.40716,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-01-05 13:00:00,2026-01-05,overlap,buy,htf_level_reaction,73.4,STRONG,True,[],4434.57,premium,bullish,False,69.47,81.6,16.40716,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-01-05 13:45:00,2026-01-05,overlap,buy,fvg_continuation,74.1,STRONG,True,[],4424.1,premium,bullish,False,51.63,81.6,17.12236,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-01-05 13:50:00,2026-01-05,overlap,buy,fvg_continuation,73.9,STRONG,True,[],4423.41,premium,bullish,False,47.36,81.6,17.12236,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-01-05 13:55:00,2026-01-05,overlap,buy,fvg_continuation,74.1,STRONG,True,[],4419.77,premium,bullish,False,47.36,81.6,17.12236,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-01-05 19:00:00,2026-01-05,new_york,buy,fvg_continuation,77.6,STRONG,True,[],4437.8,premium,bearish,False,58.28,81.6,18.04572,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-01-05 19:05:00,2026-01-05,new_york,buy,fvg_continuation,77.8,STRONG,True,[],4436.14,premium,bearish,False,58.69,81.6,17.95245,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-01-05 19:10:00,2026-01-05,new_york,buy,fvg_continuation,77.6,STRONG,True,[],4439.28,premium,bearish,False,58.69,81.6,17.95245,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-01-05 19:15:00,2026-01-05,new_york,buy,choch_reversal,74.5,STRONG,True,[],4444.42,premium,bearish,False,58.69,81.6,17.95245,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-01-05 19:20:00,2026-01-05,new_york,buy,choch_reversal,75.0,STRONG,True,[],4445.49,premium,bearish,False,60.99,81.6,17.95245,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-01-05 19:25:00,2026-01-05,new_york,buy,choch_reversal,75.0,STRONG,True,[],4447.08,premium,bearish,False,60.99,81.6,17.95245,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-01-05 19:30:00,2026-01-05,new_york,buy,htf_level_reaction,70.5,STRONG,True,[],4445.06,premium,bearish,False,60.99,81.6,17.95245,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-01-06 10:45:00,2026-01-06,london,buy,asian_range_breakout,75.5,STRONG,True,[],4466.74,premium,bullish,False,54.81,81.6,16.1241,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-01-06 10:50:00,2026-01-06,london,buy,asian_range_breakout,76.0,STRONG,True,[],4466.55,premium,bullish,False,56.93,81.6,16.1241,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-01-06 10:55:00,2026-01-06,london,buy,asian_range_breakout,76.0,STRONG,True,[],4468.04,premium,bullish,False,56.93,81.6,16.1241,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-01-06 11:00:00,2026-01-06,london,buy,asian_range_breakout,76.2,STRONG,True,[],4465.82,premium,bullish,False,56.93,81.6,16.1241,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-01-06 11:05:00,2026-01-06,london,buy,asian_range_breakout,74.5,STRONG,True,[],4462.56,premium,bullish,False,47.18,81.6,16.66167,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-01-06 11:10:00,2026-01-06,london,buy,asian_range_breakout,74.7,STRONG,True,[],4458.02,premium,bullish,False,47.18,81.6,16.66167,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-01-06 11:15:00,2026-01-06,london,buy,asian_range_breakout,73.1,STRONG,True,[],4455.18,premium,bullish,False,47.18,81.6,16.66167,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-01-06 11:20:00,2026-01-06,london,buy,asian_range_breakout,73.1,STRONG,True,[],4454.99,premium,bullish,False,46.2,81.6,16.66167,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-01-06 11:25:00,2026-01-06,london,buy,asian_range_breakout,73.1,STRONG,True,[],4455.76,premium,bullish,False,46.2,81.6,16.66167,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-01-06 11:30:00,2026-01-06,london,buy,choch_reversal,70.3,STRONG,True,[],4456.23,premium,bullish,False,46.2,81.6,16.66167,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-01-06 11:35:00,2026-01-06,london,buy,choch_reversal,73.3,STRONG,True,[],4456.11,premium,bullish,False,45.53,81.6,16.66167,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-01-06 11:40:00,2026-01-06,london,buy,choch_reversal,73.3,STRONG,True,[],4455.1,premium,bullish,False,45.53,81.6,16.66167,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-01-06 12:15:00,2026-01-06,london,buy,choch_reversal,75.6,STRONG,True,[],4451.27,premium,bullish,False,42.24,81.6,16.42726,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-01-06 12:20:00,2026-01-06,london,buy,choch_reversal,76.1,STRONG,True,[],4450.5,premium,bullish,False,42.16,81.6,16.42726,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-01-06 12:25:00,2026-01-06,london,buy,choch_reversal,76.1,STRONG,True,[],4449.63,premium,bullish,False,42.16,81.6,16.42726,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-01-06 12:45:00,2026-01-06,london,buy,choch_reversal,75.6,STRONG,True,[],4450.65,premium,bullish,False,43.23,81.6,16.42726,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-01-06 12:50:00,2026-01-06,london,buy,choch_reversal,73.1,STRONG,True,[],4450.84,premium,bullish,False,43.96,81.6,16.42726,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-01-06 12:55:00,2026-01-06,london,buy,choch_reversal,73.1,STRONG,True,[],4452.23,premium,bullish,False,43.96,81.6,16.42726,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-01-06 16:00:00,2026-01-06,new_york,sell,structural_breakout,72.0,STRONG,True,[],4469.45,premium,bullish,False,58.8,81.6,15.7911,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-01-06 16:05:00,2026-01-06,new_york,sell,structural_breakout,71.0,STRONG,True,[],4469.46,premium,bullish,False,62.01,81.6,16.46674,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-01-06 16:10:00,2026-01-06,new_york,sell,structural_breakout,71.0,STRONG,True,[],4471.06,premium,bullish,False,62.01,81.6,16.46674,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-01-06 16:40:00,2026-01-06,new_york,sell,structural_breakout,70.6,STRONG,True,[],4479.7,premium,bullish,False,65.38,81.6,16.46674,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-01-06 16:45:00,2026-01-06,new_york,buy,ob_mitigation,77.2,STRONG,True,[],4482.61,premium,bullish,False,65.38,81.6,16.46674,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-01-06 16:50:00,2026-01-06,new_york,buy,ob_mitigation,77.2,STRONG,True,[],4484.11,premium,bullish,False,69.81,81.6,16.46674,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-01-06 16:55:00,2026-01-06,new_york,buy,ob_mitigation,77.2,STRONG,True,[],4487.94,premium,bullish,False,69.81,81.6,16.46674,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
2026-01-06 17:15:00,2026-01-06,new_york,buy,fvg_continuation,75.7,STRONG,True,[],4478.93,premium,bullish,False,62.02,81.6,17.27983,True,HIGH IMPACT: Federal Funds Rate (USD) at 2026-04-29 18:00,NEWS_BLOCKED,0.0,0,,False,False,,,0.0,,,,BLOCKED
