time,date,session,direction,model,score,grade,should_trade,kill_switches,price,price_zone,sweep,sweep_fresh,rsi_m15,cot_pct,atr,news_blocked,news_reason,entry,sl,sl_pips,tp1,tp2,tp3,result,pnl_pips,bars_held,exit_time,tp1_hit,tp2_hit,tag
2026-03-16 07:00:00,2026-03-16,london,buy,liquidity_grab_bos,70.8,STRONG,True,[],5014.0,discount,bullish,True,48.11,82.4,27.10631,False,,5010.16,5001.53,86.3,5050.0,5081.33,5087.61,SL_HIT,-86.3,120,2026-03-16 09:15:00,False,False,LOSS
2026-03-16 16:00:00,2026-03-16,new_york,buy,structural_breakout,76.0,STRONG,True,[],5030.69,discount,bullish,True,61.59,82.4,25.94214,False,,5031.55,5029.05,25.0,5050.0,5081.33,5087.61,SL_HIT,-25.0,11,2026-03-16 16:13:00,False,False,LOSS
2026-03-16 16:20:00,2026-03-16,new_york,buy,structural_breakout,75.3,STRONG,True,[],5023.78,discount,bullish,True,51.71,82.4,27.66556,False,,5031.55,5029.05,25.0,5050.0,5081.33,5087.61,SL_HIT,-25.0,1,2026-03-16 16:22:00,False,False,LOSS
2026-03-16 16:30:00,2026-03-16,new_york,buy,structural_breakout,75.5,STRONG,True,[],5011.17,discount,bullish,True,51.71,82.4,27.66556,False,,5031.55,5029.05,25.0,5050.0,5081.33,5087.61,SPIKE_SL,-25.0,1,2026-03-16 16:32:00,False,False,SPIKE_SL
2026-03-16 16:40:00,2026-03-16,new_york,buy,structural_breakout,76.0,STRONG,True,[],5005.06,discount,bullish,True,44.53,82.4,27.66556,False,,5031.55,5029.05,25.0,5050.0,5081.33,5087.61,SL_HIT,-25.0,1,2026-03-16 16:42:00,False,False,LOSS
2026-03-16 16:50:00,2026-03-16,new_york,buy,structural_breakout,76.0,STRONG,True,[],4995.62,discount,bullish,True,42.25,82.4,27.66556,False,,5031.55,5029.05,25.0,5050.0,5081.33,5087.61,SL_HIT,-25.0,1,2026-03-16 16:52:00,False,False,LOSS
2026-03-16 17:00:00,2026-03-16,new_york,buy,structural_breakout,76.0,STRONG,True,[],4997.39,discount,bullish,True,42.25,82.4,27.66556,False,,5031.55,5029.05,25.0,5050.0,5081.33,5087.61,SPIKE_SL,-25.0,1,2026-03-16 17:02:00,False,False,SPIKE_SL
2026-03-16 17:10:00,2026-03-16,new_york,buy,structural_breakout,76.0,STRONG,True,[],4994.54,discount,bullish,True,43.83,82.4,27.24802,False,,5031.55,5029.05,25.0,5050.0,5081.33,5087.61,SL_HIT,-25.0,1,2026-03-16 17:12:00,False,False,LOSS
2026-03-16 17:20:00,2026-03-16,new_york,buy,liquidity_grab_bos,71.0,STRONG,True,[],5003.35,discount,bullish,True,40.74,82.4,27.24802,False,,5010.16,5001.49,86.7,5036.17,5050.0,5081.33,SL_HIT,-86.7,2,2026-03-16 17:23:00,False,False,LOSS
2026-03-16 17:30:00,2026-03-16,new_york,buy,liquidity_grab_bos,71.0,STRONG,True,[],4993.16,discount,bullish,True,40.74,82.4,27.24802,False,,5010.16,5001.49,86.7,5036.17,5050.0,5081.33,SL_HIT,-86.7,1,2026-03-16 17:32:00,False,False,LOSS
2026-03-16 17:40:00,2026-03-16,new_york,buy,liquidity_grab_bos,71.0,STRONG,True,[],5000.05,discount,bullish,True,43.87,82.4,27.24802,False,,5010.16,5001.49,86.7,5036.17,5050.0,5081.33,SPIKE_SL,-86.7,1,2026-03-16 17:42:00,False,False,SPIKE_SL
2026-03-16 17:50:00,2026-03-16,new_york,buy,liquidity_grab_bos,71.0,STRONG,True,[],4990.66,discount,bullish,True,39.39,82.4,27.24802,False,,5010.16,5001.49,86.7,5036.17,5050.0,5081.33,SL_HIT,-86.7,1,2026-03-16 17:52:00,False,False,LOSS
2026-03-16 18:00:00,2026-03-16,new_york,buy,liquidity_grab_bos,71.0,STRONG,True,[],4989.03,discount,bullish,True,39.39,82.4,27.24802,False,,5010.16,5001.49,86.7,5036.17,5050.0,5081.33,SPIKE_SL,-86.7,1,2026-03-16 18:02:00,False,False,SPIKE_SL
2026-03-16 18:10:00,2026-03-16,new_york,buy,liquidity_grab_bos,70.5,STRONG,True,[],4995.81,discount,bullish,True,45.25,82.4,27.07316,False,,5010.16,5001.54,86.2,5036.17,5050.0,5081.33,SPIKE_SL,-86.2,1,2026-03-16 18:12:00,False,False,SPIKE_SL
2026-03-16 19:15:00,2026-03-16,new_york,buy,liquidity_grab_bos,70.5,STRONG,True,[],5001.47,discount,bullish,True,50.33,82.4,26.56222,False,,5010.16,5001.69,84.7,5036.17,5050.0,5081.33,SPIKE_SL,-84.7,1,2026-03-16 19:17:00,False,False,SPIKE_SL
2026-03-16 19:25:00,2026-03-16,new_york,buy,liquidity_grab_bos,70.3,STRONG,True,[],4998.32,discount,bullish,True,47.46,82.4,26.56222,False,,5010.16,5001.69,84.7,5036.17,5050.0,5081.33,SPIKE_SL,-84.7,1,2026-03-16 19:27:00,False,False,SPIKE_SL
2026-03-18 20:50:00,2026-03-18,new_york,buy,structural_breakout,70.6,STRONG,True,[],4866.45,discount,bullish,True,28.83,82.4,26.77768,False,,4880.57,4878.07,25.0,4900.0,4932.76,4939.58,SL_HIT,-25.0,1,2026-03-18 20:52:00,False,False,LOSS
2026-03-19 08:20:00,2026-03-19,london,sell,momentum_breakout,73.7,STRONG,True,[],4821.42,discount,bullish,False,29.7,82.4,29.52279,False,,4821.12,4830.28,91.6,4750.0,4744.27,4710.69,RUNNER_STOPPED,711.2,87,2026-03-19 09:48:00,True,True,WIN
2026-03-23 16:05:00,2026-03-23,new_york,buy,structural_breakout,71.3,STRONG,True,[],4462.22,discount,bullish,True,60.95,82.4,82.16163,False,,4463.25,4460.75,25.0,4477.27,4490.13,4550.0,SPIKE_SL,-25.0,1,2026-03-23 16:07:00,False,False,SPIKE_SL
2026-03-23 16:15:00,2026-03-23,new_york,buy,liquidity_grab_bos,70.0,STRONG,True,[],4478.35,discount,bullish,True,60.95,82.4,82.16163,False,,4477.77,4457.77,200.0,4550.0,4568.71,4660.14,SL_HIT,-200.0,34,2026-03-23 16:50:00,False,False,LOSS
2026-03-26 08:00:00,2026-03-26,london,sell,momentum_breakout,75.7,STRONG,True,[],4439.32,discount,bullish,False,20.69,82.4,36.93212,False,,4439.02,4450.4,113.8,4402.14,4374.91,4350.0,SL_HIT,-113.8,45,2026-03-26 08:46:00,False,False,LOSS
2026-03-26 13:00:00,2026-03-26,overlap,sell,liquidity_grab_bos,75.0,STRONG,True,[],4444.34,discount,bullish,False,46.29,82.4,35.80479,False,,4448.93,4451.43,25.0,4412.5,4402.14,4374.91,GHOST,0.0,1,2026-03-26 13:02:00,False,False,GHOST
2026-03-26 13:15:00,2026-03-26,overlap,sell,htf_level_reaction,70.3,STRONG,True,[],4444.28,discount,bullish,False,45.52,82.4,35.93445,False,,4401.64,4412.92,112.8,4350.0,4305.89,4300.0,SL_HIT,-112.8,1,2026-03-26 13:17:00,False,False,LOSS
2026-03-26 13:25:00,2026-03-26,overlap,sell,htf_level_reaction,70.5,STRONG,True,[],4444.72,discount,bullish,False,46.26,82.4,35.93445,False,,4401.64,4412.92,112.8,4350.0,4305.89,4300.0,SL_HIT,-112.8,1,2026-03-26 13:27:00,False,False,LOSS
